oso;nombre;inscritos;MAS;votosBlancos;votosNulos;votosValidos;votosEmitidos;idRecinto;Recinto;Zona;PDC;PVB_IEP;MSM;MAS;UD
;190300201;235;130;1;8;197;206;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;7;18;16;130;26
;190300202;236;138;1;4;200;205;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;8;12;13;138;29
;190300203;237;150;3;6;216;225;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;15;8;7;150;36
;190300204;235;141;0;5;214;219;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;13;12;17;141;31
;190300205;238;150;0;6;215;221;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;19;5;12;150;29
;190300206;233;147;1;6;213;220;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;16;9;7;147;34
;190300207;235;149;1;13;207;221;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;6;12;14;149;26
;190300208;232;159;5;4;204;213;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;7;9;6;159;23
;190300209;239;134;4;9;203;216;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;13;9;13;134;34
;190300210;203;125;0;6;177;183;47;KINDER. BOLIVIA;CIUDADELA FERROVIARIA                   ;15;11;5;125;21
;190300301;234;176;3;11;210;224;74;UNID. EDUC. 20 DE OCTUBRE N� 1          ;PURA PURA ALTO                          ;2;5;11;176;16
;190300302;235;198;2;5;232;239;74;UNID. EDUC. 20 DE OCTUBRE N� 1          ;PURA PURA ALTO                          ;4;5;10;198;15
;190300303;236;178;6;9;208;223;74;UNID. EDUC. 20 DE OCTUBRE N� 1          ;PURA PURA ALTO                          ;3;5;8;178;14
;190300304;233;182;5;7;213;225;74;UNID. EDUC. 20 DE OCTUBRE N� 1          ;PURA PURA ALTO                          ;6;4;6;182;15
;190300305;248;175;3;6;208;217;74;UNID. EDUC. 20 DE OCTUBRE N� 1          ;PURA PURA ALTO                          ;5;11;6;175;11
;190300401;235;166;4;9;207;220;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;7;10;5;166;19
;190300402;236;180;2;5;217;224;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;5;10;7;180;15
;190300403;233;149;4;11;202;217;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;11;10;6;149;26
;190300404;234;194;3;5;218;226;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;7;4;8;194;5
;190300405;235;177;1;7;219;227;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;2;13;8;177;19
;190300406;242;186;4;10;216;230;46;COL. LUIS VELASCO FLORES                ;PANTICIRCA                              ;7;6;4;186;13
;190300501;234;153;0;12;208;220;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;19;11;7;153;18
;190300502;237;168;4;6;212;222;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;10;14;5;168;15
;190300503;233;146;1;10;208;219;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;18;11;13;146;20
;190300504;233;191;1;5;215;221;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;9;6;2;191;7
;190300505;232;172;2;6;207;215;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;8;10;5;172;12
;190300506;219;155;1;4;195;200;104;SEDE SOCIAL CAJA FERROVIARIA            ;SAN LORENZO                             ;12;8;5;155;15
;190300701;235;137;3;5;209;217;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;20;17;7;137;28
;190300702;233;132;0;8;209;217;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;28;3;5;132;41
;190300703;234;138;2;6;205;213;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;13;12;15;138;27
;190300704;235;151;0;11;207;218;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;18;14;11;151;13
;190300705;234;132;1;5;208;214;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;28;9;12;132;27
;190300706;232;125;3;6;208;217;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;21;12;20;125;30
;190300707;233;148;1;2;216;219;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;21;10;11;148;26
;190300708;234;142;2;9;208;219;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;11;15;12;142;28
;190300709;236;129;1;3;211;215;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;17;11;15;129;39
;190300710;236;140;0;5;210;215;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;17;13;8;140;32
;190300711;234;156;0;11;207;218;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;9;10;14;156;18
;190300712;234;132;5;4;214;223;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;27;6;13;132;36
;190300713;232;132;2;11;201;214;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;26;15;7;132;21
;190300714;187;101;0;4;169;173;21;UNIDAD EDUCATIVA VALLE HERMOSO          ;VALLE HERMOSO                           ;23;8;11;101;26
;190301501;237;68;0;0;208;208;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;38;10;15;68;77
;190301502;232;62;0;6;206;212;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;48;13;17;62;66
;190301503;235;51;2;4;211;217;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;60;10;13;51;77
;190301504;235;76;0;6;210;216;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;48;11;15;76;60
;190301505;234;81;2;9;199;210;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;34;13;11;81;60
;190301506;235;51;1;5;206;212;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;46;9;13;51;87
;190301507;236;59;0;6;203;209;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;52;10;13;59;69
;190301508;238;55;2;9;210;221;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;59;5;13;55;78
;190301509;234;62;1;3;210;214;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;49;4;15;62;80
;190301510;232;72;2;3;211;216;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;39;9;13;72;78
;190301511;237;39;2;3;210;215;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;57;10;25;39;79
;190301512;236;55;0;3;211;214;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;60;9;19;55;68
;190301513;232;54;0;2;208;210;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;45;7;16;54;86
;190301514;232;67;2;6;199;207;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;32;9;17;67;74
;190301515;232;64;1;8;199;208;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;48;9;10;64;68
;190301516;234;49;0;3;206;209;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;50;8;13;49;86
;190301517;236;57;1;5;211;217;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;54;12;17;57;71
;190301518;236;67;3;1;210;214;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;46;8;15;67;74
;190301519;230;57;1;3;198;202;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;50;6;18;57;67
;190301520;43;9;1;2;36;39;22;INSTITUTO AMERICANO OBRAJES             ;OBRAJES                                 ;7;1;1;9;18
;190301601;227;111;2;10;193;205;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;20;14;9;111;39
;190301602;232;116;0;3;205;208;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;22;13;6;116;48
;190301603;235;126;3;7;203;213;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;19;9;13;126;36
;190301604;233;84;1;7;204;212;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;42;9;10;84;59
;190301605;234;105;1;4;209;214;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;30;11;15;105;48
;190301606;235;118;1;2;215;218;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;29;5;11;118;52
;190301607;235;113;1;7;204;212;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;37;8;10;113;36
;190301608;234;121;0;4;212;216;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;27;13;11;121;40
;190301609;229;132;2;4;202;208;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;20;13;8;132;29
;190301610;233;98;1;4;216;221;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;35;8;10;98;65
;190301611;228;102;1;6;198;205;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;36;7;7;102;46
;190301612;115;43;1;1;102;104;30;PLAZA DANIEL RODRIGUEZ                  ;BELLA VISTA                             ;15;5;6;43;33
;190301701;234;101;3;7;204;214;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;30;9;22;101;42
;190301702;233;96;2;5;203;210;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;33;9;19;96;46
;190301703;232;105;0;7;204;211;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;31;8;22;105;38
;190301704;231;85;1;5;201;207;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;33;18;15;85;50
;190301705;236;93;2;4;207;213;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;38;12;13;93;51
;190301706;236;107;1;4;209;214;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;21;13;24;107;44
;190301707;233;109;1;6;207;214;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;37;16;9;109;36
;190301708;231;102;3;4;209;216;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;33;10;17;102;47
;190301709;234;100;0;7;209;216;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;34;15;20;100;40
;190301710;235;104;0;12;194;206;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;22;13;12;104;43
;190301711;233;93;0;4;211;215;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;44;10;21;93;43
;190301712;232;105;2;4;210;216;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;34;13;11;105;47
;190301713;235;102;3;5;210;218;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;20;16;21;102;51
;190301714;28;14;0;0;26;26;136;UNIDAD EDUCATIVA REPUBLICA DE CHINA     ;VILLA PABON                             ;1;2;1;14;8
;190302001;233;94;1;7;207;215;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;24;14;15;94;60
;190302002;228;106;0;5;200;205;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;22;12;21;106;39
;190302003;230;91;3;5;198;206;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;39;13;16;91;39
;190302004;232;119;0;6;210;216;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;35;4;21;119;31
;190302005;234;107;1;5;200;206;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;26;8;11;107;48
;190302006;234;112;0;8;204;212;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;30;11;22;112;29
;190302007;235;91;0;11;202;213;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;32;8;15;91;56
;190302008;231;101;1;5;199;205;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;24;7;14;101;53
;190302009;235;122;1;9;205;215;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;18;10;10;122;45
;190302010;225;93;2;4;209;215;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;37;8;16;93;55
;190302011;232;95;2;5;198;205;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;22;9;25;95;47
;190302012;236;112;1;9;210;220;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;27;12;19;112;40
;190302013;231;110;3;7;201;211;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;32;6;14;110;39
;190302014;224;98;2;8;195;205;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;29;9;12;98;47
;190302015;225;113;1;5;209;215;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;26;17;14;113;39
;190302016;233;100;3;3;199;205;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;22;11;14;100;52
;190302017;232;14;1;8;201;210;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;27;7;110;14;43
;190302018;230;94;2;3;201;206;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;25;12;22;94;48
;190302019;230;88;1;10;199;210;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;37;9;27;88;38
;190302020;235;113;0;3;216;219;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;30;9;19;113;45
;190302021;232;95;1;9;207;217;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;32;9;14;95;57
;190302022;33;14;0;1;32;33;66;UNIDAD EDUCATIVA CARLOS MEDINACELLI     ;TEMBLADERANI20                          ;3;1;3;14;11
;190302401;54;13;0;1;27;28;166;COF MIRAFLORES                          ;MIRAFLORES                              ;2;1;2;13;9
;190302501;225;71;3;8;193;204;88;U.E. CARLOS SALINAS                     ;SANTA BARBARA                           ;39;13;9;71;61
;190302502;230;80;2;6;202;210;88;U.E. CARLOS SALINAS                     ;SANTA BARBARA                           ;35;16;14;80;57
;190302503;89;34;0;8;81;89;88;U.E. CARLOS SALINAS                     ;SANTA BARBARA                           ;12;6;7;34;22
;190302601;234;118;0;4;210;214;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;28;6;18;118;40
;190302602;229;144;2;4;210;216;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;16;11;10;144;29
;190302603;234;126;3;6;207;216;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;22;10;14;126;35
;190302604;236;119;1;5;208;214;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;22;9;16;119;42
;190302605;234;136;0;3;220;223;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;16;13;14;136;41
;190302606;238;141;6;3;212;221;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;19;10;13;141;29
;190302607;231;106;1;3;205;209;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;29;13;16;106;41
;190302608;167;94;2;4;144;150;177;CANCHA DEPORTIVA                        ;SAN ANTONIO ALTO                        ;12;10;7;94;21
;190302901;138;56;2;1;82;85;170;COF OBRAJES                             ;OBRAJES                                 ;8;2;6;56;10
;190303001;232;104;2;6;207;215;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;21;6;15;104;61
;190303002;233;86;2;4;215;221;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;38;8;20;86;63
;190303003;235;107;5;4;205;214;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;24;14;13;107;47
;190303004;228;101;1;5;215;221;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;28;14;17;101;55
;190303005;228;92;2;3;204;209;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;24;15;4;92;69
;190303006;230;94;1;4;209;214;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;30;14;16;94;55
;190303007;233;103;3;5;210;218;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;35;11;12;103;49
;190303008;229;95;1;3;205;209;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;34;8;13;95;55
;190303009;57;24;0;2;50;52;1;UNIDAD EDUCATIVA ARABE DE EGIPTO        ;GRAN PODER                              ;4;4;7;24;11
;190303101;236;95;3;7;194;204;172;C. E. ADVENTISTA BELLO HORIZONTE        ;SAN PEDRO ALTO                          ;22;14;17;95;46
;190303102;90;32;1;1;80;82;172;C. E. ADVENTISTA BELLO HORIZONTE        ;SAN PEDRO ALTO                          ;17;8;7;32;16
;190303201;232;122;3;4;208;215;72;UNIDAD EDUCATIVA PRIVADA LA PAZ         ;14 DE SEPTIEMBRE                        ;17;14;9;122;46
;190303202;234;114;0;2;216;218;72;UNIDAD EDUCATIVA PRIVADA LA PAZ         ;14 DE SEPTIEMBRE                        ;27;13;16;114;46
;190303203;232;104;2;7;204;213;72;UNIDAD EDUCATIVA PRIVADA LA PAZ         ;14 DE SEPTIEMBRE                        ;25;15;9;104;51
;190303204;231;116;1;4;201;206;72;UNIDAD EDUCATIVA PRIVADA LA PAZ         ;14 DE SEPTIEMBRE                        ;22;15;6;116;42
;190303205;54;23;0;2;49;51;72;UNIDAD EDUCATIVA PRIVADA LA PAZ         ;14 DE SEPTIEMBRE                        ;5;7;4;23;10
;190303301;228;103;0;4;207;211;72;UNIDAD EDUCATIVA PRIVADA LA PAZ;14 DE SEPTIEMBRE                        ;24;13;25;103;42
;190303302;224;98;2;4;201;207;72;UNIDAD EDUCATIVA PRIVADA LA PAZ;14 DE SEPTIEMBRE                        ;24;15;22;98;42
;190303303;227;102;2;5;201;208;72;UNIDAD EDUCATIVA PRIVADA LA PAZ;14 DE SEPTIEMBRE                        ;28;16;15;102;40
;190303304;37;21;0;2;33;35;72;UNIDAD EDUCATIVA PRIVADA LA PAZ;14 DE SEPTIEMBRE                        ;1;2;1;21;8
;190303401;238;131;2;4;215;221;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;23;9;10;131;42
;190303402;236;123;1;8;211;220;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;25;20;12;123;31
;190303403;236;119;1;5;205;211;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;26;9;16;119;35
;190303404;235;124;2;5;209;216;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;18;18;18;124;31
;190303405;235;147;0;6;212;218;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;17;8;6;147;34
;190303406;234;153;2;8;207;217;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;16;9;9;153;20
;190303407;233;143;2;11;203;216;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;10;18;8;143;24
;190303408;237;117;0;5;212;217;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;28;11;17;117;39
;190303409;235;128;1;6;201;208;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;20;10;13;128;30
;190303410;235;123;1;16;218;235;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;25;14;21;123;35
;190303411;236;137;6;7;210;223;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;17;10;12;137;34
;190303412;234;134;2;4;209;215;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;21;14;10;134;30
;190303413;236;140;1;6;202;209;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;25;3;10;140;24
;190303414;229;151;3;12;194;209;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;9;6;8;151;20
;190303415;234;134;2;8;208;218;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;23;9;14;134;28
;190303416;235;116;3;5;207;215;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;18;8;15;116;50
;190303417;233;121;2;5;217;224;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;34;8;13;121;41
;190303418;232;143;2;7;207;216;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;15;11;13;143;25
;190303419;235;156;5;6;202;213;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;9;7;6;156;24
;190303420;236;129;0;15;204;219;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;23;14;8;129;30
;190303421;232;113;0;4;209;213;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;35;9;12;113;40
;190303422;231;124;3;9;201;213;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;15;10;18;124;34
;190303423;233;146;1;6;215;222;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;22;8;14;146;25
;190303424;240;117;1;9;207;217;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;18;16;17;117;39
;190303425;179;102;2;2;157;161;34;UNIDAD EDUCATIVA 24 DE JUNIO            ;PAMPAHASI ALTO                          ;17;6;15;102;17
;192503001;234;112;2;2;203;207;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;29;4;21;112;37
;192503002;235;151;1;1;220;222;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;18;11;12;151;28
;192503003;236;128;1;4;217;222;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;22;9;17;128;41
;192503004;232;157;4;6;204;214;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;8;8;7;157;24
;192503005;233;104;2;2;201;205;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;28;9;13;104;47
;192503006;235;151;2;4;207;213;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;11;8;12;151;25
;192503007;239;126;0;3;226;229;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;26;7;19;126;48
;192503008;97;53;2;0;90;92;161;UNIDAD EDUCATIVA MALLASA                ;MALLASA                                 ;12;1;7;53;17
;192503101;235;89;1;1;220;222;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;49;6;13;89;63
;192503102;235;103;2;2;207;211;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;30;5;11;103;58
;192503103;233;108;0;3;211;214;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;29;8;16;108;50
;192503104;232;110;1;6;204;211;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;24;10;8;110;52
;192503105;236;137;0;5;217;222;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;26;7;11;137;36
;192503106;234;91;3;7;207;217;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;32;8;11;91;65
;192503107;142;81;0;1;130;131;221;CAPILLA DE MALLASILLA;MALLASILLA                              ;15;5;2;81;27
;192503401;229;84;2;7;197;206;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;44;12;13;84;44
;192503402;232;74;1;5;194;200;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;38;10;19;74;53
;192503403;230;84;1;3;209;213;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;48;6;19;84;52
;192503404;236;99;2;3;200;205;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;31;10;13;99;47
;192503405;228;71;1;3;197;201;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;46;8;8;71;64
;192503406;235;94;1;1;210;212;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;41;7;21;94;47
;192503407;234;101;3;1;208;212;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;29;7;17;101;54
;192503408;231;104;1;2;208;211;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;29;9;10;104;56
;192503409;231;88;1;6;187;194;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;29;10;11;88;49
;192503410;231;97;0;6;202;208;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;33;7;16;97;49
;192503411;235;84;2;10;208;220;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;43;17;12;84;52
;192503412;230;64;2;3;197;202;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;35;11;16;64;71
;192503413;233;90;0;5;206;211;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;34;14;17;90;51
;192503414;234;75;2;3;207;212;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;46;9;14;75;63
;192503415;233;82;1;5;192;198;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;34;5;12;82;59
;192503416;233;69;2;7;199;208;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;46;9;21;69;54
;192503417;136;40;0;3;125;128;117;COLEGIO ANTONIO DIAZ VILLAMIL           ;ZONA NORTE                              ;28;6;10;40;41
;192503501;226;78;1;3;204;208;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;39;12;11;78;64
;192503502;232;74;4;9;203;216;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;31;16;21;74;61
;192503503;233;97;2;9;206;217;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;35;14;17;97;43
;192503504;237;70;0;6;205;211;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;38;12;15;70;70
;192503505;232;77;1;7;204;212;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;41;15;24;77;47
;192503506;230;104;0;3;203;206;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;28;12;19;104;40
;192503507;232;74;1;2;216;219;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;35;13;28;74;66
;192503508;233;76;1;8;201;210;125;ESCUELA 6 DE AGOSTO                     ;SAN ANTONIO BAJO                        ;38;5;13;76;69
